seed,reg_lambda,reg_alpha,mcs,train_ic,oos_ic,ic_gap,ic_gap_ratio,oos_ic_ir
1,1.5,0.3,30,0.2956657579617996,0.11272947930479922,0.1829362786570004,0.6187266321203012,4.946721535753183
1,1.5,0.3,50,0.27602697027089534,0.11680318198671924,0.1592237882841761,0.5768414156338145,10.454278275238057
1,1.5,0.3,65,0.2554608415976784,0.11853035359153268,0.1369304880061457,0.5360136103434419,17.756695132091046
1,1.5,0.3,80,0.246776436587752,0.12089122594128154,0.12588521064647046,0.5101184391310657,17.211192951003873
1,1.5,0.5,30,0.29601010243445297,0.11349266832357122,0.18251743411088175,0.6165919088903309,5.5109853347979145
1,1.5,0.5,50,0.28255195301766206,0.11647554521859305,0.16607640779906901,0.5877729954628476,8.628500841063314
1,1.5,0.5,65,0.2598100849387359,0.11619509893147266,0.14361498600726325,0.5527690968621489,11.855651181859876
1,1.5,0.5,80,0.24902672443447676,0.11967640813024572,0.12935031630423105,0.5194234337618867,14.656554633540187
1,1.5,0.8,30,0.2874512608908689,0.11256233059782628,0.17488893029304264,0.6084124653029069,5.657025092459691
1,1.5,0.8,50,0.2744984572730474,0.11782923787373176,0.15666921939931563,0.5707471763437804,9.70820177947518
1,1.5,0.8,65,0.26341410319831854,0.11591734924326691,0.14749675395505163,0.5599425093955757,12.2125721188293
1,1.5,0.8,80,0.25196578819210236,0.1221046954528601,0.12986109273924226,0.5153917667593597,15.773410923070072
1,1.5,1.0,30,0.2893972911040179,0.11494940553537344,0.17444788556864446,0.6027972304203177,6.313348434752653
1,1.5,1.0,50,0.27383189522220486,0.11590251794923652,0.15792937727296835,0.5767384297757362,7.204505363512626
1,1.5,1.0,65,0.2684926979418082,0.12011056055549937,0.14838213738630882,0.55264868848861,17.507588334766293
1,1.5,1.0,80,0.25032683285964247,0.11973708160582466,0.1305897512538178,0.5216770002720368,12.636261407866474
1,1.5,1.5,30,0.2864579841478528,0.11621936832170425,0.17023861582614852,0.5942882560336714,6.9239106670575
1,1.5,1.5,50,0.27378726407685267,0.11623295339312929,0.1575543106837234,0.57546252640699,8.66256584867109
1,1.5,1.5,65,0.26963057938040746,0.11916809923484006,0.1504624801455674,0.5580319579897793,11.44970331675774
1,1.5,1.5,80,0.24988023961964542,0.1188040583813665,0.1310761812382789,0.5245560090617657,11.48460323230517
1,2.0,0.2,30,0.2880860446169482,0.11423822639752852,0.1738478182194197,0.6034579649652081,4.716285612514558
1,2.0,0.2,50,0.26839858994205246,0.11480769878990124,0.15359089115215122,0.5722492476033934,9.925417503902104
1,2.0,0.2,65,0.263490431468253,0.12053257828563721,0.1429578531826158,0.5425542490708634,14.341960565526573
1,2.0,0.2,80,0.24474935607209689,0.11859642026494084,0.12615293580715603,0.5154372531627606,19.323189696002583
1,2.0,0.3,30,0.29096302027325033,0.11317711472462597,0.17778590554862436,0.6110257770271335,4.911267495184632
1,2.0,0.3,50,0.2732152728204221,0.11449354501634815,0.15872172780407393,0.5809401728006544,8.623403510211917
1,2.0,0.3,65,0.2651660325919155,0.1214817811035831,0.14368425148833242,0.5418652233993304,12.08305447250815
1,2.0,0.3,80,0.25138502007365265,0.12282064246469138,0.12856437760896128,0.5114241794172681,17.100784305987048
1,2.0,0.5,30,0.2979321288969334,0.11483962353149683,0.18309250536543653,0.6145443462016664,5.189944229614376
1,2.0,0.5,50,0.2776246751585022,0.11698789901237064,0.16063677614613156,0.5786113069899871,9.167373320409911
1,2.0,0.5,65,0.2607644287818033,0.11839552364580172,0.14236890513600156,0.5459675071523267,13.542000980478782
1,2.0,0.5,80,0.24328555410485228,0.11877304749384839,0.1245125066110039,0.5117957252708105,17.081408222869293
1,2.0,0.8,30,0.29821249209035405,0.11023239765929875,0.1879800944310553,0.6303562037706323,5.548579041699517
1,2.0,0.8,50,0.2739023894701854,0.11682070987966427,0.15708167959052116,0.5734951049326997,9.147528939285861
1,2.0,0.8,65,0.25903956670325623,0.11726969359894832,0.14176987310430791,0.5472904194080627,15.605618650548749
1,2.0,0.8,80,0.24870034512364567,0.1210537854275093,0.12764655969613636,0.5132544533972185,12.943280857504963
1,2.0,1.0,30,0.288212131657723,0.11454612869518319,0.17366600296253984,0.6025631258603067,5.689904442153554
1,2.0,1.0,50,0.27888270920407965,0.1140755721845822,0.16480713701949745,0.5909550200865825,8.957936564582175
1,2.0,1.0,65,0.2645033875932832,0.12119324501971888,0.14331014257356428,0.5418083446020996,31.845460616621928
1,2.0,1.0,80,0.2550037013558416,0.12033842316378467,0.13466527819205693,0.5280914648534455,11.136254248779725
1,2.0,1.5,30,0.30006878970545525,0.11600768530690667,0.1840611043985486,0.6133963634779254,7.1610505493423195
1,2.0,1.5,50,0.277036582318282,0.11592688656626833,0.16110969575201367,0.5815466477525262,8.331109890070163
1,2.0,1.5,65,0.265464422656485,0.11800047190481007,0.14746395075167495,0.5554942137858357,10.36078683682604
1,2.0,1.5,80,0.25151068851158453,0.11972629521016617,0.13178439330141836,0.5239713432510777,14.123719468015745
1,3.0,0.2,30,0.29664280587694314,0.11444591633989443,0.1821968895370487,0.614196218237734,5.347125657729413
1,3.0,0.2,50,0.2778373076505285,0.1187878787878788,0.1590494288626497,0.5724552624253993,9.08154705119665
1,3.0,0.2,65,0.25845337111997874,0.11936495095560726,0.13908842016437148,0.5381567265369663,11.766774420842054
1,3.0,0.2,80,0.2529020174729314,0.12208986415882968,0.13081215331410173,0.5172444040629404,13.515286284710545
1,3.0,0.3,30,0.28933797193267224,0.11611978444031545,0.1732181874923568,0.5986707736123345,6.7983175926132695
1,3.0,0.3,50,0.2738534063091257,0.11614790845046682,0.15770549785865887,0.575875611642533,10.468130874809273
1,3.0,0.3,65,0.262183013990123,0.11898877540701791,0.1431942385831051,0.5461613870549964,14.503629981962142
1,3.0,0.3,80,0.2531522013016935,0.11758789227087336,0.13556430903082017,0.5355051559249991,14.780318002334914
1,3.0,0.5,30,0.28596779505097547,0.1113353066153779,0.1746324884355976,0.6106718709513017,5.966186625623774
1,3.0,0.5,50,0.27734157623316213,0.11782923787373176,0.15951233835943038,0.5751475870510224,8.395167337068507
1,3.0,0.5,65,0.2648685894618384,0.11807732497387669,0.1467912644879617,0.5542041235852582,10.604279765206451
1,3.0,0.5,80,0.25186482324901494,0.12165511633527612,0.13020970691373882,0.516982503686124,13.368534747450228
1,3.0,0.8,30,0.29280115505065607,0.1187617514264453,0.17403940362421078,0.594394525506913,6.305290597829515
1,3.0,0.8,50,0.2757801222789696,0.11531061448747768,0.1604695077914919,0.5818748155792263,12.317690523812345
1,3.0,0.8,65,0.26138442439676945,0.11724677250817406,0.1441376518885954,0.5514393301025509,10.747700192907232
1,3.0,0.8,80,0.24360753631314944,0.1183004851843635,0.12530705112878593,0.5143808480855364,9.621626725709834
1,3.0,1.0,30,0.29248466076421026,0.11217010288306109,0.18031455788114917,0.6164923569325632,4.59647055406172
1,3.0,1.0,50,0.2807788146305604,0.11917753733104122,0.1616012772995192,0.5755465472427073,8.425341333455657
1,3.0,1.0,65,0.25366420297343834,0.11864630734486128,0.13501789562857705,0.5322701983405795,13.986064999222771
1,3.0,1.0,80,0.2537686139606422,0.12197256210604375,0.13179605185459847,0.5193552102350969,11.317064000451735
1,3.0,1.5,30,0.2915559202165549,0.10940813657021844,0.18214778364633646,0.6247439033686749,5.5147170039488005
1,3.0,1.5,50,0.2730598833323912,0.11571182537769273,0.15734805795469844,0.5762401127343972,9.848026443325253
1,3.0,1.5,65,0.26520498450398533,0.11614386355209491,0.14906112095189042,0.5620600277580772,8.123269953612601
1,3.0,1.5,80,0.2470860102876138,0.11951191559645395,0.12757409469115982,0.5163145195580302,12.76624443481533
1,4.0,0.2,30,0.29080394283357264,0.11370561706132795,0.17709832577224469,0.608995614181195,5.769640609618817
1,4.0,0.2,50,0.2758152939109127,0.11437489466410489,0.1614403992468078,0.5853206939965861,9.735700578716223
1,4.0,0.2,65,0.26041312530645044,0.11655104998820238,0.14386207531824807,0.5524378817271719,14.186485120546392
1,4.0,0.2,80,0.24769141251620325,0.11950517409916743,0.1281862384170358,0.5175239509308796,16.90284130486496
1,4.0,0.3,30,0.2954243644912126,0.11679457396807566,0.17862979052313696,0.6046549032297243,5.257753713324834
1,4.0,0.3,50,0.2774361455651494,0.11862203795462974,0.15881410761051967,0.5724348112139768,8.569500615890826
1,4.0,0.3,65,0.2638868410127863,0.12067954292648397,0.14320729808630234,0.5426844989188506,16.07651643270838
1,4.0,0.3,80,0.25141198029249756,0.11912899855057808,0.1322829817419195,0.5261602155474807,14.915409358702577
1,4.0,0.5,30,0.2861874050656204,0.11532974733453635,0.17085765773108405,0.5970131973205033,4.758058333849355
1,4.0,0.5,50,0.272229577336532,0.1167263289176526,0.15550324841887941,0.5712209890648482,8.744467506379225
1,4.0,0.5,65,0.26436349426506583,0.11614251525263761,0.14822097901242823,0.5606711298187542,10.520742314962387
1,4.0,0.5,80,0.24782118298713174,0.11645195987826976,0.13136922310886198,0.5300968283880858,9.263405483024217
1,4.0,0.8,30,0.2943046365753351,0.11241337260832154,0.18189126396701358,0.6180373713563757,5.078512638146616
1,4.0,0.8,50,0.283583648501491,0.11629217649239895,0.16729147200909203,0.5899193161985589,10.747974332069058
1,4.0,0.8,65,0.26200136918129235,0.11861799305625778,0.14338337612503457,0.5472619344436332,16.73020641158521
1,4.0,0.8,80,0.24584403392059193,0.1218957090369771,0.12394832488361482,0.5041746301789465,12.64611115480566
1,4.0,1.0,30,0.29080299476180477,0.11489473265614139,0.17590826210566338,0.6049052632685193,5.175518301982992
1,4.0,1.0,50,0.2863589869093898,0.11520275053089288,0.17115623637849695,0.5976981488367065,11.004709183839275
1,4.0,1.0,65,0.2644980510304098,0.12101526949135404,0.14348278153905575,0.5424719803419621,12.579650745272994
1,4.0,1.0,80,0.24687109686080083,0.12059190346175885,0.12627919339904198,0.5115187440117583,14.344400491665539
1,4.0,1.5,30,0.2984428708277913,0.10908892196736404,0.18935394886042728,0.6344730176841418,5.359812901011031
1,4.0,1.5,50,0.2576272093699892,0.11586553331585867,0.1417616760541305,0.550258943536281,7.722382488916741
1,4.0,1.5,65,0.25928065769015896,0.11890787743957934,0.14037278025057962,0.5413931818173858,13.306558333171663
1,4.0,1.5,80,0.25282368887697865,0.12035395485801999,0.13246973401895867,0.5239609255263143,18.336201991986577
2,0.3,0.2,30,0.24725759158468766,0.07884519837856893,0.16841239320611873,0.6811212231210145,2.626987223466658
2,0.3,0.2,50,0.24653866014807763,0.08429639642144596,0.16224226372663167,0.6580804147681532,2.716655170863307
2,0.3,0.2,65,0.2219344084208939,0.07985092053068447,0.14208348789020941,0.6402048645866174,2.6270720593757875
2,0.3,0.2,80,0.2245812053208689,0.08353607934988405,0.14104512597098484,0.6280361963926036,2.7119732561177474
2,0.3,0.3,30,0.2660086060564363,0.0757579393103199,0.19025066674611638,0.7152049310229943,2.3873513872419845
2,0.3,0.3,50,0.24183365506963414,0.08323474620127491,0.15859890886835923,0.6558181855320836,2.7431651461333018
2,0.3,0.3,65,0.22404266552399585,0.08129617229664783,0.142746493227348,0.6371397737725063,2.6585010949960224
2,0.3,0.3,80,0.22682765223779988,0.08403158866259056,0.14279606357520933,0.6295355181188661,2.7211765852164964
2,0.3,0.5,30,0.26365793145076444,0.08268864650614438,0.18096928494462006,0.6863790668038914,2.9192054031188652
2,0.3,0.5,50,0.24307808215243107,0.08345342476958749,0.1596246573828436,0.6566805857993608,3.134117900634567
2,0.3,0.5,65,0.25118296473603935,0.08254405656513428,0.16863890817090507,0.6713787630786293,3.033358542756367
2,0.3,0.5,80,0.2288167862615483,0.08185617601350773,0.14696061024804058,0.6422632388519683,2.5327172987864293
2,0.3,0.8,30,0.28159076214880063,0.0805980259557485,0.20099273619305214,0.7137760296512916,2.6281055939067524
2,0.3,0.8,50,0.24119245604891626,0.08443150057215165,0.1567609554767646,0.6499413706578447,3.105258069758573
2,0.3,0.8,65,0.23508105040774616,0.07966970405863819,0.15541134634910797,0.6610968688439509,3.0157016735140085
2,0.3,0.8,80,0.22863440532923462,0.08137616812770901,0.14725823720152562,0.6440773294354936,2.897123204509688
2,0.3,1.0,30,0.26920999564852177,0.08746180418954934,0.18174819145897242,0.6751168024840403,3.4446844769417453
2,0.3,1.0,50,0.2504734227532809,0.0834423323261331,0.16703109042714778,0.66686153201841,2.9664538552579667
2,0.3,1.0,65,0.23844786678893531,0.08476678687903436,0.15368107990990096,0.6445059961301034,2.8007978391363673
2,0.3,1.0,80,0.23909270913123568,0.07980405096048616,0.1592886581707495,0.6662213111789933,2.9124202475898215
2,0.3,1.5,30,0.28382881854859565,0.08019243604813803,0.20363638250045762,0.7174619671877756,2.8992058096570377
2,0.3,1.5,50,0.24450658743066112,0.08159092992009874,0.16291565751056236,0.6663037557495792,2.835795061648327
2,0.3,1.5,65,0.22506589330582316,0.08005003742429387,0.1450158558815293,0.6443262182088132,2.853194528134944
2,0.3,1.5,80,0.23267791071499203,0.08242115278783492,0.1502567579271571,0.6457714763960001,2.6755977820829995
2,0.5,0.2,30,0.27446161504242267,0.08029434271034248,0.1941672723320802,0.7074478239956009,2.725878901030061
2,0.5,0.2,50,0.24073162693648847,0.08286529107596348,0.157866335860525,0.6557772980206478,2.822482786460038
2,0.5,0.2,65,0.23607783319730347,0.08023304484968043,0.15584478834762305,0.6601415568626252,3.11028306068809
2,0.5,0.2,80,0.22789435092123891,0.08528279171308961,0.1426115592081493,0.6257792640829274,2.8013017405504743
2,0.5,0.3,30,0.2554649348140362,0.07961061904972495,0.17585431576431126,0.6883696813119308,2.6332500164339208
2,0.5,0.3,50,0.23217552071963393,0.086168135133775,0.14600738558585893,0.6288664073340089,2.7840514825488336
2,0.5,0.3,65,0.24120837522033384,0.08100231513640847,0.16020606008392535,0.6641811667508799,2.8963334176601387
2,0.5,0.3,80,0.2244005576676631,0.08435518053234484,0.14004537713531826,0.6240865824528176,2.7036042754864056
2,0.5,0.5,30,0.2548694243626285,0.0786125573934349,0.1762568669691936,0.6915575197376957,2.647011266422015
2,0.5,0.5,50,0.2395497423687462,0.08375005417525953,0.15579968819348666,0.6503855385227651,3.185295451079032
2,0.5,0.5,65,0.2521432852170787,0.08101104008217343,0.17113224513490527,0.6787103015159485,3.1882276631551814
2,0.5,0.5,80,0.21834909921137532,0.08131838145825115,0.13703071775312417,0.6275762906650236,2.607397287157183
2,0.5,0.8,30,0.29216074096224837,0.08023813867761856,0.2119226022846298,0.7253630367538445,2.657245262171279
2,0.5,0.8,50,0.2462086444933302,0.07995092327227926,0.16625772122105092,0.6752716646614528,2.7198744110126793
2,0.5,0.8,65,0.23305351592062956,0.08006475009952643,0.15298876582110313,0.6564533695908974,2.9447982411843023
2,0.5,0.8,80,0.2253953957624267,0.08120223749771607,0.14419315826471063,0.6397342668733766,2.9527759575508132
2,0.5,1.0,30,0.27083866201088336,0.08634945713726902,0.18448920487361434,0.6811775080553338,3.6934798822337895
2,0.5,1.0,50,0.2393194658756057,0.08456155120456196,0.15475791467104374,0.6466582820784179,2.7923392787263928
2,0.5,1.0,65,0.23888564329612852,0.08299382664364394,0.15589181665248458,0.6525792613633011,2.5991445580991184
2,0.5,1.0,80,0.23564520158573637,0.08169706339854865,0.15394813818718772,0.6533047868202644,2.610344301901501
2,0.5,1.5,30,0.28197783600267695,0.0795102020195968,0.20246763398308015,0.71802676711498,2.7816650751156105
2,0.5,1.5,50,0.24159571122585105,0.07810287922403915,0.16349283200181192,0.6767207545707374,3.253482584727242
2,0.5,1.5,65,0.2192047182296119,0.08544058463045123,0.13376413359916067,0.6102247008161832,3.569520911532779
2,0.5,1.5,80,0.23022405318377787,0.08395821416916772,0.14626583901461016,0.635319537606492,2.5667657474366283
2,1.0,0.2,30,0.26727183012576805,0.08680953810110517,0.18046229202466288,0.6752013182225157,2.9259256768058655
2,1.0,0.2,50,0.2435621102904933,0.08739086967825718,0.1561712406122361,0.6411967790309123,2.820025659713788
2,1.0,0.2,65,0.23883540055102012,0.08200411108596484,0.15683128946505528,0.6566500992031662,2.735664283685386
2,1.0,0.2,80,0.22616121587547705,0.08495652381533615,0.1412046920601409,0.6243541427451793,2.8156776419102463
2,1.0,0.3,30,0.2690947212806968,0.08465874923511804,0.18443597204557874,0.6853942402429767,2.826635539451799
2,1.0,0.3,50,0.23959095072205017,0.0869107912976965,0.15268015942435367,0.6372534478628041,3.1992700221299675
2,1.0,0.3,65,0.23747287781100218,0.08115467297508447,0.1563182048359177,0.6582570871959823,2.994599046891644
2,1.0,0.3,80,0.22475617516805343,0.08370395189446436,0.14105222327358907,0.6275788559229676,2.8382772517405384
2,1.0,0.5,30,0.27055713089417455,0.08234245124576152,0.18821467964841304,0.6956559563829465,2.457393184268992
2,1.0,0.5,50,0.24226047986194973,0.08565058544072657,0.15660989442122317,0.6464525064528317,3.0036408925017826
2,1.0,0.5,65,0.23671608044248438,0.08105768061570394,0.15565839982678042,0.6575742532396367,3.022225967189129
2,1.0,0.5,80,0.2219547872526899,0.08037457183813453,0.1415802154145554,0.6378786290983213,2.670733726224844
2,1.0,0.8,30,0.2585943977124184,0.08455693530954353,0.17403746240287485,0.673013274620207,3.416984746441104
2,1.0,0.8,50,0.25164600132501297,0.0849511260103319,0.16669487531468108,0.6624181367356066,2.6728794681447536
2,1.0,0.8,65,0.22452314687475017,0.08120320243836905,0.14331994443638113,0.6383303745352006,2.7347567582699317
2,1.0,0.8,80,0.23384687033796187,0.07926877607593431,0.15457809426202757,0.6610227198620494,2.914460801958247
2,1.0,1.0,30,0.26623586205730354,0.08070579768698674,0.1855300643703168,0.6968635364772311,2.680955099118031
2,1.0,1.0,50,0.24996010083976108,0.08115989022904904,0.16880021061071204,0.6753086194301177,2.9181209057923523
2,1.0,1.0,65,0.237565370503445,0.08295754023543155,0.15460783026801345,0.6508012086962457,2.8148859404157704
2,1.0,1.0,80,0.23218700176109114,0.08403501465752328,0.14815198710356786,0.6380718385605791,2.7672555282796107
2,1.0,1.5,30,0.26385840728244003,0.0833647029537213,0.18049370432871875,0.684055157414462,2.8386612229088097
2,1.0,1.5,50,0.2475441429797412,0.08427075186283792,0.16327339111690328,0.6595728307345387,3.2285634102851635
2,1.0,1.5,65,0.23076474874951666,0.08408797686758737,0.1466767718819293,0.6356116897262304,3.106877387817275
2,1.0,1.5,80,0.2186023601429586,0.08132309518225667,0.13727926496070195,0.6279861977287249,2.888186411714861
2,1.5,0.2,30,0.26301217394976156,0.08615176019366551,0.17686041375609607,0.6724419295886984,2.832609757597127
2,1.5,0.2,50,0.24715415878978653,0.08849510428614409,0.15865905450364243,0.6419436973285473,3.7665009660582496
2,1.5,0.2,65,0.23828567688454377,0.08381892440554417,0.1544667524789996,0.6482418687458212,2.6615055020173553
2,1.5,0.2,80,0.22962445351046962,0.08267250453465391,0.1469519489758157,0.639966461451439,2.88469955162825
2,1.5,0.3,30,0.26515929338557226,0.0838602382284195,0.18129905515715278,0.6837363791489782,2.6696376478244095
2,1.5,0.3,50,0.24690126992978004,0.08830841513721976,0.15859285479256027,0.6423330865720734,3.279069413309313
2,1.5,0.3,65,0.24316983841016424,0.08136771599215557,0.16180212241800868,0.6653873008094474,2.7811843671288536
2,1.5,0.3,80,0.22620141468866956,0.08143409343315053,0.14476732125551903,0.6399929967492393,2.7180509233514565
2,1.5,0.5,30,0.26843951059440196,0.08306240059546532,0.18537710999893664,0.6905731186458306,2.621742429153588
2,1.5,0.5,50,0.23776374183099583,0.08526345968405702,0.1525002821469388,0.6413941880816172,3.8840680641846834
2,1.5,0.5,65,0.23314369624036937,0.08285972934124168,0.1502839668991277,0.6445980282657356,3.0318380443582855
2,1.5,0.5,80,0.22228213482671477,0.0820233651462141,0.14025876968050066,0.6309943432468951,2.670910957419724
2,1.5,0.8,30,0.255589322197,0.07989978395672831,0.17568953824027167,0.6873899767411091,2.456982173155895
2,1.5,0.8,50,0.23832356750334732,0.08978460336427699,0.14853896413907033,0.623265947615458,3.6629643274042603
2,1.5,0.8,65,0.23533561538325123,0.07846351999171267,0.15687209539153857,0.6665888422203651,2.7027259758740247
2,1.5,0.8,80,0.23296611705456835,0.07924046178733081,0.15372565526723753,0.659862718282032,2.9772393524482763
2,1.5,1.0,30,0.2624643619664092,0.07891367737486199,0.18355068459154722,0.6993356477670613,2.680050859588002
2,1.5,1.0,50,0.23667922278078052,0.0847039123100221,0.1519753104707584,0.642115132393867,2.9034080765399266
2,1.5,1.0,65,0.22445354250528085,0.08225555975635354,0.1421979827489273,0.6335296879779999,3.1675128030323427
2,1.5,1.0,80,0.22957878911068869,0.08045527959836665,0.14912350951232203,0.6495526441705549,2.9619110347909254
2,1.5,1.5,30,0.273478292021718,0.08026542712573712,0.19321286489598086,0.7065016512558776,2.9626058294240267
2,1.5,1.5,50,0.24762378804474589,0.08374369855242068,0.1638800894923252,0.6618107686112608,2.5100768536175933
2,1.5,1.5,65,0.23966678907115818,0.08374416050597347,0.1559226285651847,0.6505808717572903,3.4882754480739067
2,1.5,1.5,80,0.21869552549547952,0.08114511965389179,0.13755040584158773,0.6289584824835884,2.9552886992518537
2,2.0,0.2,30,0.26919028895056474,0.08248896982946763,0.1867013191210971,0.6935663238408416,2.9243209862492443
2,2.0,0.2,50,0.25107615820681745,0.0847333516503024,0.16634280655651507,0.6625193237961468,2.797590705280271
2,2.0,0.2,65,0.23318963320986094,0.08138199013858002,0.15180764307128092,0.6510051110833919,2.9350333283231302
2,2.0,0.2,80,0.22903363501899587,0.08410035365994464,0.14493328135905123,0.6328034803579421,2.8053789221249286
2,2.0,0.3,30,0.26542338938983334,0.08134077260093726,0.1840826167888961,0.6935433128635464,2.731776336031441
2,2.0,0.3,50,0.24719688835713338,0.08267020676325885,0.1645266815938745,0.665569387573267,2.945401518427009
2,2.0,0.3,65,0.23501369053510412,0.0826655838971686,0.15234810663793552,0.6482520498744272,3.153835871270332
2,2.0,0.3,80,0.21786269965383448,0.0823511788425502,0.1355115208112843,0.622004230309276,2.5696505931744804
2,2.0,0.5,30,0.2777398988550015,0.08638771199368768,0.19135218686131383,0.6889618223747257,3.174955303755729
2,2.0,0.5,50,0.23166908444440265,0.08820402564671022,0.14346505879769245,0.6192671721466662,3.1434949800464733
2,2.0,0.5,65,0.23248986644935274,0.08354873271933991,0.14894113373001283,0.6406349489751169,2.872226103204179
2,2.0,0.5,80,0.2290998664667639,0.08337570950189549,0.1457241569648684,0.6360726403391814,2.655744720206873
2,2.0,0.8,30,0.26236146121915704,0.08191217855748276,0.1804492826616743,0.6877888308105607,2.5559173788862686
2,2.0,0.8,50,0.24202251115421616,0.08683616628960643,0.15518634486460975,0.6412062420331032,2.9860343397754687
2,2.0,0.8,65,0.23822916981853054,0.08019551017143234,0.1580336596470982,0.6633682171141312,2.5491815638011777
2,2.0,0.8,80,0.2349577681835891,0.08264491791703721,0.1523128502665519,0.6482562864128804,2.6238605966323454
2,2.0,1.0,30,0.26887860449199014,0.08210026364579763,0.1867783408461925,0.6946567622927268,3.1650658101159905
2,2.0,1.0,50,0.23350038741235668,0.08170327191554516,0.15179711549681152,0.6500936344432743,3.058140842462014
2,2.0,1.0,65,0.22447246698956644,0.08210112719254319,0.14237133979702327,0.6342485637832845,2.648766676663246
2,2.0,1.0,80,0.22669723934317884,0.08228239194580034,0.1444148473973785,0.6370384033603532,2.9861499217131904
2,2.0,1.5,30,0.2627433570718105,0.08122297651470631,0.1815203805571042,0.6908657276061704,2.934283807540005
2,2.0,1.5,50,0.24340919057087457,0.07977796987251362,0.16363122069836095,0.6722475035334202,2.1846877384167778
2,2.0,1.5,65,0.2384551002131176,0.0816408133525707,0.1568142868605469,0.6576260550535309,3.632668426627837
2,2.0,1.5,80,0.21977407798228218,0.08031139354199143,0.13946268444029075,0.6345729474589538,2.6952129719124334
2,3.0,0.2,30,0.2833223384493582,0.08194200630694061,0.20138033214241763,0.7107816956636226,2.8324380408791088
2,3.0,0.2,50,0.24706776512939949,0.08383664324397118,0.16323112188542832,0.6606734868870389,2.844742187644769
2,3.0,0.2,65,0.24176270154765547,0.08460506594066056,0.15715763560699492,0.6500491374432152,2.991748920012318
2,3.0,0.2,80,0.23050985694788162,0.0822674073479871,0.14824244959989452,0.6431067701951341,2.6245859609693936
2,3.0,0.3,30,0.26741298366785365,0.08177590603558409,0.18563707763226955,0.694196202017043,3.9866550325228847
2,3.0,0.3,50,0.25012077003507677,0.08407910191162087,0.1660416681234559,0.6638459816838495,2.766827835103991
2,3.0,0.3,65,0.2316396095790742,0.08132671781097459,0.15031289176809962,0.648908414416869,2.707212254146548
2,3.0,0.3,80,0.23044205163155068,0.0809838262646285,0.1494582253669222,0.6485718396826636,2.80533680365418
2,3.0,0.5,30,0.2595040017659863,0.08891708778465751,0.1705869139813288,0.6573575467832649,3.582327288999249
2,3.0,0.5,50,0.24381911907721343,0.08764882496321566,0.15617029411399777,0.6405170140268666,3.2333221683693423
2,3.0,0.5,65,0.22983826475227193,0.08056093404148028,0.14927733071079163,0.6494885909084294,2.8824380055733427
2,3.0,0.5,80,0.23824833692606645,0.07874833248541285,0.1595000044406536,0.6694695396348133,2.9582367143898693
2,3.0,0.8,30,0.2722922735518142,0.0899072540931325,0.18238501945868169,0.6698134217311013,3.2161162039765405
2,3.0,0.8,50,0.2322156427258281,0.08461689686688059,0.1475987458589475,0.6356106941219895,2.810624119539009
2,3.0,0.8,65,0.2295609997864975,0.07973080233303123,0.14983019745346626,0.6526814118810049,2.7065675273239194
2,3.0,0.8,80,0.22148903213969212,0.08368462338140217,0.13780440875828995,0.6221726079482678,2.8437118161114134
2,3.0,1.0,30,0.2631460491743277,0.07855445218414461,0.1845915969901831,0.7014796443624193,2.756556234355001
2,3.0,1.0,50,0.24693851122989946,0.08304439696008244,0.16389411426981704,0.6637041482656053,3.2192489062839145
2,3.0,1.0,65,0.23536314552602025,0.08280482347872246,0.1525583220472978,0.6481827123203192,2.9659439686749205
2,3.0,1.0,80,0.221704124640498,0.08328891129093223,0.13841521334956575,0.6243240335470145,3.1346666666471155
2,3.0,1.5,30,0.2656832298984927,0.08018357801804236,0.1854996518804503,0.6981985726058908,2.816397651223978
2,3.0,1.5,50,0.24612689375719957,0.07978200794576172,0.16634488581143786,0.6758501002151133,2.543036610899148
2,3.0,1.5,65,0.23551340180040464,0.08146151705024793,0.15405188475015671,0.6541109065237579,3.14471551303228
2,3.0,1.5,80,0.22021714064837422,0.08377790354731644,0.13643923710105776,0.6195668361660976,2.6482521316358505
2,4.0,0.2,30,0.25443176708298426,0.08093968457264375,0.1734920825103405,0.6818805862939087,2.832523078993117
2,4.0,0.2,50,0.2590446231280997,0.08116440440906869,0.17788021871903104,0.6866779034864112,2.6916578021775064
2,4.0,0.2,65,0.24011708885261202,0.08255961691249333,0.15755747194011868,0.656169340936955,2.568404334094769
2,4.0,0.2,80,0.23500891603711196,0.08139959950877043,0.15360931652834153,0.6536318669036538,3.0141194442585926
2,4.0,0.3,30,0.2702827580216077,0.08506307822281063,0.1852196797987971,0.6852811520592436,3.431678788014558
2,4.0,0.3,50,0.242499736644592,0.08656762778108451,0.1559321088635075,0.6430197039431916,3.006730454254363
2,4.0,0.3,65,0.22945277199549813,0.08024545251914315,0.14920731947635496,0.6502746433557247,2.7399558792303904
2,4.0,0.3,80,0.23566677072481862,0.08070068337859351,0.1549660873462251,0.6575644367239818,2.7291989303478457
2,4.0,0.5,30,0.276900933771347,0.0749114117856068,0.20198952198574022,0.7294649361945978,2.383960890265728
2,4.0,0.5,50,0.24735899493614616,0.08512935314110558,0.16222964179504057,0.6558469476192645,3.1066375073341526
2,4.0,0.5,65,0.23207986752298732,0.08246524975203402,0.1496146177709533,0.6446686624212852,2.5995722749456975
